,link,text,date,No_of_likes,No_of_tweets
879,https://twitter.com/PATELMANSUKH8/status/1373443444673155078#m,@Shehzad_Ind WHO PAYS FOR HIS JUMBO JET Sp PLANE TRAVEL?,"Mar 21, 2021 · 1:16 AM UTC",0,0
880,https://twitter.com/robwoodyard1/status/1373389072207654915#m,"Gallant takes the train to work, while Goofus buys an oudated jumbo jet he can't afford and ends up stuck at home because he can't come up with the cash to fix the broken engine.  #goofus","Mar 20, 2021 · 9:40 PM UTC",12,1
881,https://twitter.com/MiiHult/status/1373382719758024709#m,#Boeing 747 #jumbojet'in uusimman version eli 747-8 Intercontinentalin ensilennosta on 20.3.2021 kulunut 10 vuotta. Tämän lyhyen ajanjakson aikana nelimoottoriset 747-koneet ovat joutuneet paitsioon ja valmistus on päättymässä yli 50 vuoden jälkeen v. 2022. #avgeek #ilmailu,"Mar 20, 2021 · 9:15 PM UTC",2,0
882,https://twitter.com/GregL52/status/1373382105560981504#m,Donny is now flying in a Cessna instead of his jumbo jet!,"Mar 20, 2021 · 9:13 PM UTC",0,0
883,https://twitter.com/Michaelflying28/status/1373340433506574336#m,10 years ago today the Boeing 747-8I completed its first flight. Lufthansa 747-8I D-ABYG is seen here at Washington Dulles Airport 26.3.16.   #boeing #boeing747 #boeing7478  #boeing7478i #boeing747fans #747intercontinental #jumbojet #queenoftheskies #lufthansa #lufthansablue,"Mar 20, 2021 · 6:27 PM UTC",4,0
884,https://twitter.com/GatvolinSA/status/1373329812778061827#m,Wonder if the minister of @environmentza is going to slap this jumbo jet of a student with CO2 polution tax penalties 🤔,"Mar 20, 2021 · 5:45 PM UTC",0,0
885,https://twitter.com/lumpyprol/status/1373316500094918656#m,maybe presidents would stop falling down stairs if their airplane wasn't literally a two story jumbo jet,"Mar 20, 2021 · 4:52 PM UTC",12,2
886,https://twitter.com/guitargate/status/1373299529542426625#m,A JUMBO JET AIRPLANE DIVING TO THE BOTTOM OF THE OCEAN = PROPER POCKET. @jtimberlake @ChrisStapleton,"Mar 20, 2021 · 3:44 PM UTC",19,3
887,https://twitter.com/amask555/status/1373293056489885696#m,Its such a pain when ones jumbo jet breaks down...,"Mar 20, 2021 · 3:19 PM UTC",0,0
888,https://twitter.com/StayBlessed1311/status/1373291512830648326#m,Just came to know thru Twitter that Airbus has discontinued the production of A380 .  The last of the Jumbo Jet took it's flight 3 days Ago .  The A380 was developed at a cost of 25 Billion USD and was supposed to carry 853 Passengers.,"Mar 20, 2021 · 3:13 PM UTC",3,0
889,https://twitter.com/DaneMcFadhen/status/1373280800888614913#m,"COVID Outbreak Closes Trump's Mar-A-Lago Until Further Notice, His Private Jumbo Jet Languishes In Disrepair as His Empire Crumbles   https://apnews.com/article/mar-a-lago-partially-closed-covid-19-outbreak-32a7a9694c1f738eef6af6d3fc6e5aa1 https://nitter.net/JonLemire/status/1373022566999339010 https://nitter.net/TheRealHoarse/status/1373026167637356544 https://www.cnn.com/2021/03/19/politics/trump-757-repairs-gold-plated-glory-days/index.html","Mar 20, 2021 · 2:30 PM UTC",1,0
890,https://twitter.com/Photo_holic_1/status/1373271635864735744#m,The all familiar Jumbo Jet... #boeing #747 #jumbojet #plane vliegtuig #planespotting #vliegtuigspotten #sonya6000 #sonyalpha #sonyalpha6000 @ Schiphol Airport Amsterdam https://www.instagram.com/p/CMpJfubpwLU/?igshid=1tr0xftaxnc6m,"Mar 20, 2021 · 1:54 PM UTC",0,0
891,https://twitter.com/AirportIST/status/1373227251651768323#m,"China Airlines, Boeing 747-400 jumbo jet için 'Veda Partisi' düzenledi https://focustaiwan.tw/business/202103200011","Mar 20, 2021 · 10:57 AM UTC",0,0
892,https://twitter.com/BruceBi09986282/status/1373224293769822208#m,It's roaring like a jumbo jet man.. Nice footage,"Mar 20, 2021 · 10:45 AM UTC",1,0
893,https://twitter.com/JimM_BBC_bot/status/1373218470045749256#m,"Jumbo Jet. Dear me Mr Holmes, dear me. -S2E1 twitpic.com/be6sec","Mar 20, 2021 · 10:22 AM UTC",1,0
894,https://twitter.com/PerlmanGerry/status/1373195760813158400#m,"Broke Donald Trump can’t even afford to get his plane fixed. His 757 jumbo jet with the Trump logo on the side is sitting in disrepair outside of New York City, according to CNN. One of the engines is missing parts. In other words, Trump can’t even afford to pay to get it fixed.","Mar 20, 2021 · 8:52 AM UTC",33,2
895,https://twitter.com/318_813/status/1373190063031517184#m,"Odio estos antojos de madrugada... ¿Dónde putas voy a conseguir a esta hora arequipe, un Aloha, una Jumbo Jet grande y un revolver cargado?","Mar 20, 2021 · 8:29 AM UTC",1,0
896,https://twitter.com/ItsTimDixon/status/1373188551999959040#m,"Morning @Gillylancs and @Shigufta1 we have 4 clocks, one of which is made from a retired British Airways 747 jumbo jet. Covid has meant nearly all passenger Boeing 747's have retired early so there is now a thriving market in airplane memorabilia.","Mar 20, 2021 · 8:23 AM UTC",5,1
897,https://twitter.com/indomieaddict/status/1373175560172531714#m,By a jumbo jet,"Mar 20, 2021 · 7:32 AM UTC",0,0
898,https://twitter.com/DanyOrozcoP/status/1373144328470683655#m,Es hora de jumbo jet,"Mar 20, 2021 · 5:28 AM UTC",0,0
899,https://twitter.com/zuluhe/status/1373128088121450502#m,"Los abrazos de mis hijos, una buena conversación con mi esposo, una cerveza helada, un café recién preparado, ronroneos de mis gatos, y la chocolatina jumbo jet.","Mar 20, 2021 · 4:23 AM UTC",0,0
900,https://twitter.com/comethazine69/status/1373113496548827137#m,"I got my head checked by a jumbo jet, it wasn’t easy, but nothing is.","Mar 20, 2021 · 3:25 AM UTC",1,0
901,https://twitter.com/Thedreamisallon/status/1373091742946312194#m,"Jumbo jet ✈️ in suffering mood, real life lesson for the con artist DJT","Mar 20, 2021 · 1:59 AM UTC",1,0
902,https://twitter.com/queertardo/status/1373089196684939264#m,Trump’s Private Jumbo Jet Is Languishing In Disrepair https://www.joemygod.com/2021/03/trumps-private-jumbo-jet-is-languishing-in-disrepair/,"Mar 20, 2021 · 1:49 AM UTC",0,0
903,https://twitter.com/MsPacNWer/status/1373073516535238659#m,"And, per CNN:  tRUmp jumbo jet is abandoned & in disrepair.😏😄😂🤣🤣🤣  Failure is humbling but for someone like tRUmp, it’s unbearable.😎","Mar 20, 2021 · 12:46 AM UTC",1,0
904,https://twitter.com/DavidTower17/status/1373056918336462851#m,He tripped climbing UP the steps and recovered without assistance. When was the last time you boarded a jumbo jet on the open tarmack as Biden did and not by the telescopic passenger boarding bridge?   .,"Mar 19, 2021 · 11:40 PM UTC",0,0
905,https://twitter.com/BillinPortland/status/1373056112254185472#m,"Trump's jumbo jet is falling apart, his home resort is closed for covid, and prosecutors are >>>this<<< close.  Great time to be alive.","Mar 19, 2021 · 11:37 PM UTC",25,0
906,https://twitter.com/RFluffson/status/1373055486002667522#m,"Y'know when you see an artist you like-- then the bio with the worst takes hits you like a freight train-- THEN THE MOST RECENT RETWEET HITS YOU LIKE A JUMBO JET then you bounce outta there?  Yea, I feel that a lot.","Mar 19, 2021 · 11:35 PM UTC",0,0
907,https://twitter.com/nipperdawg/status/1373054165916717059#m,Trump’s Private Jumbo Jet Is Languishing In Disrepair https://www.joemygod.com/2021/03/trumps-private-jumbo-jet-is-languishing-in-disrepair/,"Mar 19, 2021 · 11:29 PM UTC",1,1
908,https://twitter.com/JoeMyGod/status/1373046892871884801#m,Trump's Private Jumbo Jet Is Languishing In Disrepair - https://is.gd/7HkTgP,"Mar 19, 2021 · 11:01 PM UTC",75,16
909,https://twitter.com/blairs2blame/status/1373046646859296768#m,Jumbo jet...!,"Mar 19, 2021 · 11:00 PM UTC",0,0
910,https://twitter.com/ArnoldSchiller/status/1373046427996319757#m,"Nur das mit dem Kleinbus stimmt nicht, es ist eher so, dass täglich ein Jumbojet abstürzt gestern waren es 359 und im 7-Tages-Mittelwert 183 - also überrollt der #Coronazug alle 4 Minuten einen Menschen und wir diskutieren über #NotbremseJetzt","Mar 19, 2021 · 10:59 PM UTC",3,0
911,https://twitter.com/MsPacNWer/status/1373045353562263556#m,😄😂🤣🤣🤣  Per CNN:  tRUmp’s jumbo jet is abandoned & in disrepair.   https://www.forbes.com/sites/douggollan/2021/03/10/donald-trumps-private-jet-downgrade-was-bigger-than-you-think/,"Mar 19, 2021 · 10:54 PM UTC",1,2
912,https://twitter.com/Momothemutt/status/1373030258983731204#m,“This car could bump start a jumbo jet”,"Mar 19, 2021 · 9:54 PM UTC",3,0
913,https://twitter.com/BBCPropaganda/status/1373029737300365322#m,"Joe Biden's media team blamed climate change for the trip on the plane stairs. It was the wind, not old age creeping in.  Except if they believed that then why did he blow God knows how much CO2 on a journey on a Presidential jumbo jet that could have been done over Skype?","Mar 19, 2021 · 9:52 PM UTC",3,0
914,https://twitter.com/rodbishop15/status/1373002570243969026#m,Can you fit an escalator to a Jumbo Jet? #Bidenfall #askingforafriend,"Mar 19, 2021 · 8:04 PM UTC",23,13
915,https://twitter.com/ThugDebugger/status/1373001941228343302#m,It’s windy when you’re boarding your own private jumbo jet,"Mar 19, 2021 · 8:02 PM UTC",0,0
916,https://twitter.com/youkilledmike/status/1372997265607036937#m,Raise your hand if you’ve ever boarded a jumbo jet using the stairs.,"Mar 19, 2021 · 7:43 PM UTC",0,0
917,https://twitter.com/ioan_humphreys/status/1372991825468854274#m,"MBV at Wales International Ice Rink on the 3rd April 1992 (The Rollercoaster tour with JAMC, Dinosaur Jr and Blur). It was like a jumbo jet taking off. The whole place was shuddering. :-)","Mar 19, 2021 · 7:22 PM UTC",2,0
918,https://twitter.com/BurgyUK/status/1372985851630735369#m,"Ok, i won't lie, landing a Jumbo Jet, at JFK , Is as hard as fuck!  Then again, landing pretty much any Plane successfully, is a challenge in itself. My pc runs it creamily  but i am just rotten at the game   So far","Mar 19, 2021 · 6:58 PM UTC",0,0
919,https://twitter.com/shoko_tin/status/1372971968492888064#m,"Guy in the left corner: Hey, I have an idea. Why don't i bring my defenseless 2-year-old and get stoned together with him on the tail end of a jumbo jet..","Mar 19, 2021 · 6:03 PM UTC",0,0
920,https://twitter.com/citybarmadison/status/1372962044564140032#m,It would actually be bad-ass if our frontage on the sidewalk was the inside of a jumbo jet,"Mar 19, 2021 · 5:23 PM UTC",1,0
921,https://twitter.com/rooroo12/status/1372953019906719753#m,"Also, this girl is on here complaining about this, but if you do some research, you see that they got flown to the tournament on their own jumbo jet, got free custom shoes and clothes, I’m sorry but you can’t brag about one thing and then complain about another.","Mar 19, 2021 · 4:48 PM UTC",0,0
922,https://twitter.com/qboro81/status/1372942348322271233#m,you'll get it when that old man falls down a flight of stairs trying to climb into a jumbo jet.,"Mar 19, 2021 · 4:05 PM UTC",0,1
923,https://twitter.com/ImperatoreChico/status/1372909407806312452#m,#Boeing747 #Swissair #Vintage #Classic in #flight #JFK #ZRH #JumboJet #SWISS @FlySWISS #Switzerland @JFKairport @zrh_airport https://invidious.io.lol/bKSylWHIswU via @YouTube,"Mar 19, 2021 · 1:54 PM UTC",0,0
924,https://twitter.com/cleo_190000/status/1372881824209367050#m,I got my head checked By a jumbo jet!   Or lyrics to Black Dog by @arloparks,"Mar 19, 2021 · 12:05 PM UTC",0,0
925,https://twitter.com/mehmethaberci2/status/1372872223938215942#m,"JUMBO JET TE 1.000.000 PARÇA  F 16 UÇAKTA 33.000 PARÇA  ELEKTRONİK DÜKKANDA 26.000 PARÇA TAHTAKALE DE 10.000. ÇEŞİT MAL.  A-101,BİM DE 850 ÇEŞİT MAL İNGİLİZCEDE 1.000.000 ÇEŞİT KELİME  TÜRKÇE DE 120.000 ÇEŞİT KELİME.  OSMALICADA YENİ KAMUS DA 60.000 KELİME","Mar 19, 2021 · 11:26 AM UTC",0,0
926,https://twitter.com/ChoiseulMag/status/1372829111400402944#m,🛫La seconde partie de notre décryptage consacré à la relation entre les 🇺🇸 #EtatsUnis et sa firme aéronautique phare #boeing s'intéresse aux fameux B747 #JumboJet et l'échec du projet d'avion supersonique #B2707 https://www.choiseul-magazine.fr/2021/03/19/boeing-et-le-gouvernement-americain-un-liberalisme-bien-tempere-partie-2-jean-paul-marechal/,"Mar 19, 2021 · 8:35 AM UTC",0,0
927,https://twitter.com/BoringPrufrock/status/1372825890074267652#m,"Exactly. . .  If something collides at 450 mph in a tube or even on a railway line, everyone dies instantly!!! Same goes for a Jumbo Jet, Maglev or a VTOL.  • Do you not agree with that ?","Mar 19, 2021 · 8:22 AM UTC",0,0
928,https://twitter.com/Obunm/status/1372796504516136962#m,"Omo just leave these jesters and de look! Saint Igboho who cashed in on the banditry of our politicians. What was his role during Modakeke/Ife war. Where are his children? He once fuelled his car with N2m, na jumbo jet? A Yoruba Rep spare headed by this thug will fail!","Mar 19, 2021 · 6:26 AM UTC",0,0
929,https://twitter.com/fca2nd/status/1372783410226229254#m,"If he was using a jumbo jet round trip, (plus two helicopter rides) to go play golf... well that would be a better use of fossil fuels, right Joni?","Mar 19, 2021 · 5:34 AM UTC",3,0
930,https://twitter.com/SerendibBCAST/status/1372775953336692736#m,The Last Airbus A380 Jumbo Jet Makes Its First Flight.  https://serendibbroadcast.com/2021/03/the-last-airbus-a380-jumbo-jet-makes-its-first-flight.html/,"Mar 19, 2021 · 5:04 AM UTC",0,0
931,https://twitter.com/JimmyJa74693523/status/1372761579746254850#m,"""I am a nightmare walking, psychopath talking king of my jumbo jet gangsta stalking, death is my set guess my religion. --The Crypt Walker.","Mar 19, 2021 · 4:07 AM UTC",0,0
932,https://twitter.com/BoringPrufrock/status/1372712411392835591#m,A jumbo jet carries 500+ people and doesn’t have any refuge points over the Atlantic  ocean from London to NYC ✈️ ?  Again you avoided the question. What specifically are you worried about ? A derailments????? 🤐,"Mar 19, 2021 · 12:51 AM UTC",0,1
933,https://twitter.com/r_liemburg/status/1372663275985469442#m,Ik heb er een vliegtuig van gevouwen en het resultaat was net zo groot als een Jumbo Jet. Nog jammer dat er in vliegreizen even de klad zit: je kon er zo mee opstijgen.,"Mar 18, 2021 · 9:36 PM UTC",1,0
934,https://twitter.com/theproperKP/status/1372655439503056907#m,You might need to get in that fucking jumbo jet,"Mar 18, 2021 · 9:05 PM UTC",0,0
935,https://twitter.com/cristilmethod/status/1372651060607778818#m,This makes me sad Bryan never considered my pitch for the Juicy Jumbo Jet,"Mar 18, 2021 · 8:48 PM UTC",15,0
936,https://twitter.com/joshmachine1973/status/1372581841908080642#m,Looking forward to Vajje pics piloting Jumbo Jet ... #Vazegate,"Mar 18, 2021 · 4:13 PM UTC",0,0
937,https://twitter.com/acorralo/status/1372575070862729216#m,"@CiroGomezL tú y el Jumbo Jet, hasta el calcio le están succionando a Salinas. Par de...","Mar 18, 2021 · 3:46 PM UTC",0,0
938,https://twitter.com/acorralo/status/1372574716024659980#m,"@CiroGomezL tú y el Jumbo Jet, puras especulaciones.","Mar 18, 2021 · 3:44 PM UTC",0,0
939,https://twitter.com/BobSpar1/status/1372569575225692163#m,Actually do this calc and u will think living cells absorb dark matter... baby = 1 kg Do E = mc2 A pregnant woman is the equivalent of 48 jumbo jet engines running for 9 months! You are closer than you think 😊,"Mar 18, 2021 · 3:24 PM UTC",0,3
940,https://twitter.com/TracksideF/status/1372564499039809536#m,"IT'S HAPPENING,  YOOOOOOOOOOOOOOOO  THIS IS WHY WE EXIST LADIES AND GENTS, THIS IS WHY WE ARE HERE  THIS ISN'T JUST THE HYPE TRAIN, THIS IS THE HYPE FUCKING JUMBO JET   #girlsundpanzer","Mar 18, 2021 · 3:04 PM UTC",5,0
